Gogebic County	1998	1.505346799535641	1.0988878778637912	1.5093507990316735	0.5265299503327535
Roseau County	1998	1.5211314861910499	0.6518154139541985	3.7835416647112377	3.262569271754256
Marengo County	1998	1.5241572626917512	0.999062086937504	2.0254224661554203	1.2539612415046182
Ozaukee County	1998	1.5689676432984012	0.6211398003942755	2.429298668493039	1.3344323016999855
Scotland County	1998	1.5721801516967844	1.5699259308175213	1.14953722178059	1.0496691035325216
Reeves County	1998	1.5807190484458133	0.6823649902280976	2.305631826018863	1.4726677062467775
Benton County	1998	1.588840827754178	0.9213009538750202	2.6394902879193225	2.3095531087907375
Robertson County	1998	1.6091003249541527	1.18352827337967	3.124298851361423	1.748427838712933
Magoffin County	1998	1.6500218193719656	0.959061104403705	1.795012315810696	1.3024387192629931
Coryell County	1998	1.7275471766741157	1.6759811268268516	1.1776947959236042	0.26120626525153845
Cloud County	1998	1.7784528498256413	1.7324272184205498	1.4556929966838839	0.6988341162546988
Pine County	1998	1.8310821750054087	1.0299624902173397	2.2481883581084663	1.1268427270783157
Herkimer County	1998	1.8325618172233904	1.73875881693913	2.7536705412745044	2.4362802649886564
Boyle County	1998	1.8366828727495288	0.679856162435875	2.324887446156369	1.6058146560350381
Dade County	1998	1.8552458646013763	1.1509717060514792	2.1367601054377987	1.657599781875138
Haskell County	1998	1.9019328100771817	1.5521237985465202	3.4080587009211607	0.9495064158179121
Loudon County	1998	1.9279167954566292	1.7129357022430165	1.575119249348388	1.2236576160824957
Clarke County	1998	1.9420882494743676	1.8323936172919946	3.162734476392544	1.989935123696573
Butte County	1998	1.9894629869755704	1.0271095117000832	1.6696263888269087	0.9805146858185593
Williamsburg city	1998	2.0592985398084465	1.186879973672497	2.0183416259838864	0.2931974795888365
Livingston Parish	1998	2.0647586379639034	0.8562756059423341	2.12560748446373	1.1994644221095574
Sheboygan County	1998	2.0679072266499503	0.8348891126088871	3.2701212639815602	1.320160527149538
Owen County	1998	2.0807376585484865	1.669850281554563	5.087479662250586	2.206869301929793
Shasta County	1998	2.0932187895476546	1.1548269848190573	2.029597614174894	1.337880078105023
Poinsett County	1998	2.107111936554513	0.9994071766228323	1.9651654524019815	1.5642350774740077
Rusk County	1998	2.145207029306462	1.0525359792840123	0.744104339804287	0.2920311969956371
Wilcox County	1998	2.170805842883593	0.7719546383573886	3.187494092200593	1.4298513418397159
Choctaw County	1998	2.200343708835747	1.5040399505263031	2.2660202588842773	1.4931962032017279
Jasper County	1998	2.263064749529767	1.3034969526681845	1.613253568634254	1.5788081060736916
Rockingham County	1998	2.265980699821408	0.6714356501032973	3.127030682011416	2.589659289385563
Brewster County	1998	2.317517739792089	1.5254140728942627	2.449666969057021	0.7260253937058425
Jefferson Davis County	1998	2.364089792219388	1.3161261526341441	0.8609025660539193	0.6469564538649327
Florence County	1998	2.3968659343361773	0.591984889098851	2.455026335091551	2.4469190818274695
Maries County	1998	2.4200847053604737	1.678279099770642	1.059918088618203	0.38236928025059586
Vance County	1998	2.4258988830043036	2.333079320962563	1.3172320781142366	0.49350421171479086
Davidson County	1998	2.4536880631997953	2.1868897332497315	1.440368407061657	0.9943584596113607
Woodford County	1998	2.553643620197865	0.9233755868553193	2.3293032872983144	1.9762087200635667
White County	1998	2.560284839704242	1.2695848962088254	5.038483385919318	1.706292169112
Crawford County	1998	2.664722951432233	1.434913198180274	2.6911580277772784	1.385098464895321
Borden County	1998	2.6898625422334552	0.49650502890757553	6.678841447128999	0.6646339451565839
Denali Borough	1998	2.7372367212102935	0.5764622807405548	3.255758040205611	0.9718656569812113
Maui County	1998	2.761876645665134	1.6135857722296678	0.867848398132834	0.7031059888957923
Cumberland County	1998	2.8549216501323333	0.828231993400555	2.5917592714851407	2.4674938794081736
Jones County	1998	2.8706230251479066	1.0028019063691782	2.9653367093970022	2.570378167969514
Westmoreland County	1998	2.879893992560789	1.2047604513218453	3.629653716997883	1.5574973376309906
Walworth County	1998	2.907570098647947	1.5227310828555642	1.3305463553014596	1.0946362579715705
Frederick County	1998	3.0176275346152264	1.5932791568293196	1.301060986118811	1.1559873975135049
Chickasaw County	1998	3.1204489079564555	0.9887679261988942	1.8339173873300314	0.9401533869805354
Hardin County	1998	3.1278557423995594	1.8934446614741651	1.8796646709213323	1.2365398279164335
Alleghany County	1998	3.3206320273619094	0.9113899909994747	7.12764681816453	1.3686445895754356
Kemper County	1998	3.4038203384024213	2.0209973655807	3.7493494268988328	2.503418342245457
Ramsey County	1998	3.507132835046495	1.211814073742266	6.599560856012368	1.9728625996630615
Poweshiek County	1998	3.5513727261841264	1.6266272931149977	1.2909431352134741	1.2784409074745586
Ventura County	1998	3.5684755809670206	1.0233728449408463	2.9552500982598295	1.0064863344027208
Ashtabula County	1998	4.05608663980398	0.7818462334207708	2.6416707965028565	1.7917797139734597
Elmore County	1998	4.592392189903148	0.5662275194056836	3.8439827216701294	2.6653244344613123
Guadalupe County	1998	5.179395057340193	1.4238987092394682	2.041212461678148	1.2617672848765709
Chaves County	1998	5.209016659471501	3.5464285326847946	1.2199201370029382	1.1936067570057731
Swift County	1998	5.459824236147316	0.8349761865870929	2.305416853826576	0.8264915102180749
Ritchie County	1998	5.51338658647918	2.1300424362194366	1.6778488315402866	1.203076412258114
Palo Pinto County	1998	6.032193649680655	1.0524971416248887	2.1563328532079953	1.0665147094784362
