"2","16460","3","414.3333333333333","1.1125661603920234","2","16460","4","226.0","1.072974636805172"
"2","17323","3","243.0","1.2863928094371082","2","17323","4","178.8","1.244230563343665"
"2","17626","3","492.0","1.0345388693610875","2","17626","4","336.8","1.0705635551278645"
"2","18280","3","391.0","1.1434732746665375","2","18280","4","309.0","1.1261345432213827"
"2","18805","3","316.25","1.325466750972177","2","18805","4","139.0","1.3032409347108893"
"2","18844","3","191.25","1.2042605007621368","2","18844","4","326.6","1.0989791615632303"
"2","19237","3","233.75","1.0446236286582848","2","19237","4","167.2","1.1462317063351342"
"2","19870","3","309.25","1.309569147787736","2","19870","4","278.6","1.1287789704147522"
"2","19969","3","368.6666666666667","1.4217272012867421","2","19969","4","391.0","1.0874067569607067"
"2","20233","3","388.0","1.081801050703347","2","20233","4","286.6","1.2601523376983053"
"2","20624","3","477.75","1.0063251952780357","2","20624","4","257.8","1.0049857026150775"
"2","21967","3","324.25","1.1839832356308733","2","21967","4","337.5","1.1182650354585157"
"2","23041","3","230.0","1.3424225484834307","2","23041","4","345.4","1.0228020061612217"
"2","23437","3","379.5","1.1066994999994315","2","23437","4","269.0","1.0309268049922642"
"2","23824","3","423.0","1.140771562242914","2","23824","4","255.25","1.2808408481599234"
"2","24950","3","377.75","1.0610443240252632","2","24950","4","234.0","1.1221753526512845"
"3","968","3","290.75","1.0199968152058905","3","968","4","421.4","1.0022874764826772"
"3","1750","3","418.6666666666667","1.1993450977240128","3","1750","4","324.8","1.096730021045223"
"3","2180","3","280.75","1.0300750227250592","3","2180","4","319.5","1.1680978728729752"
"3","3758","3","272.5","1.432730296091442","3","3758","4","331.8","1.1568829059392278"
"3","3976","3","357.25","1.0263503827297784","3","3976","4","406.5","1.0484333164004556"
"3","4372","3","260.5","1.4555054028207253","3","4372","4","347.0","1.0431858701643983"
"3","4555","3","394.25","1.058616252080056","3","4555","4","233.2","1.4871692619338677"
"3","4873","3","229.66666666666666","1.1943859991937762","3","4873","4","361.0","1.00444960180462"
"3","6464","3","188.75","1.0123815738311566","3","6464","4","184.4","1.0056736367612162"
"3","6488","3","427.6666666666667","1.0289989600904546","3","6488","4","324.6","1.0972613257370911"
"3","7819","3","189.33333333333334","1.3619218078554143","3","7819","4","267.8","1.518380531455168"
"3","8444","3","343.5","1.2215065381125183","3","8444","4","330.2","1.0523269068715528"
"3","8504","3","310.25","1.0772984068342788","3","8504","4","342.8","1.109510625480176"
"3","9650","3","215.25","1.073531840303759","3","9650","4","364.75","1.031504838144531"
"3","10198","3","197.0","1.1622370320655009","3","10198","4","457.0","1.0640852348433694"
"3","12127","3","394.6666666666667","1.0339028068074858","3","12127","4","338.0","1.055257469738791"
"3","12418","3","318.5","1.0411134444062895","3","12418","4","400.0","1.1445104484742228"
"3","12580","3","363.5","1.0897940212458197","3","12580","4","272.4","1.087894161402401"
"3","12656","3","378.25","1.0409575563512312","3","12656","4","452.25","1.0504807198667905"
"3","13106","3","370.0","1.0058436514592666","3","13106","4","244.5","1.1255323508622934"
"3","15121","3","295.5","1.0298644196014095","3","15121","4","271.0","1.387132431163376"
"3","15340","3","343.6666666666667","1.0643545432636181","3","15340","4","370.6","1.161738062300056"
"3","16034","3","373.75","1.1539713308410515","3","16034","4","211.2","1.204036685900882"
"3","16736","3","286.5","1.3216827871458536","3","16736","4","331.0","1.0713225514574045"
"3","16738","3","369.75","1.0272263732960496","3","16738","4","240.0","1.0904626524078191"
"3","17014","3","394.5","1.0760856846926277","3","17014","4","346.8","1.1198374485290887"
"3","17041","3","185.66666666666666","1.6201407852158862","3","17041","4","301.8","1.0236059064375376"
"3","17342","3","347.75","1.0388157681852936","3","17342","4","295.8","1.0422627236400663"
"3","17491","3","229.0","1.072056107453344","3","17491","4","331.5","1.2865363832593388"
"3","17503","3","344.6666666666667","1.4038036583618687","3","17503","4","289.25","1.2158902222341383"
"3","18698","3","310.5","1.0581936234290055","3","18698","4","392.4","1.120708939544213"
"3","18890","3","300.3333333333333","1.0059094841488978","3","18890","4","349.4","1.1944463365968683"
"3","18985","3","308.25","1.1864564244110418","3","18985","4","310.25","1.1376943222386613"
"3","18997","3","371.75","1.2144126861859839","3","18997","4","215.5","1.1198110931206353"
"3","19045","3","298.3333333333333","1.3770635825402555","3","19045","4","245.4","1.450001781363829"
"3","19348","3","207.0","1.2821817873857042","3","19348","4","241.0","1.0573465770787702"
"3","19748","3","340.75","1.075133443287717","3","19748","4","309.6","1.1728845198067919"
"3","21514","3","253.75","1.0208969491081807","3","21514","4","350.5","1.1913858223042118"
"3","22210","3","392.25","1.0388219592399897","3","22210","4","275.5","1.1127718466579721"
"3","22657","3","403.6666666666667","1.1781919522140623","3","22657","4","357.6666666666667","1.1931853292235641"
"3","23222","3","168.0","1.5680654849461373","3","23222","4","283.25","1.1560247681239542"
"3","23812","3","311.75","1.410539890418532","3","23812","4","343.75","1.0599166036116097"
"3","24439","3","304.5","1.2234465791989528","3","24439","4","248.75","1.0158870330790635"
"3","25954","3","395.75","1.0084167360433762","3","25954","4","209.8","1.2414203775053112"
"4","734","3","281.6666666666667","1.466458431944597","4","734","4","221.4","1.001140156371071"
"4","1918","3","275.3333333333333","1.401585724211778","4","1918","4","360.25","1.0780342464798895"
"4","2257","3","331.25","1.2529753647794812","4","2257","4","372.6","1.0310213661125822"
"4","5020","3","436.5","1.02497027072316","4","5020","4","290.4","1.001650676428828"
"4","5107","3","265.5","1.5040861154754277","4","5107","4","224.2","1.234434366626986"
"4","5630","3","352.25","1.0065850241103222","4","5630","4","415.8","1.054718185039154"
"4","5932","3","392.6666666666667","1.1542890925450044","4","5932","4","391.8","1.1553473915244519"
"4","5935","3","256.25","1.0171494775531738","4","5935","4","329.25","1.1154070136364984"
"4","6739","3","354.75","1.0585194210884816","4","6739","4","295.4","1.1685935993141525"
"4","7219","3","327.25","1.0569110286917685","4","7219","4","313.0","1.0437925090298001"
"4","8596","3","385.75","1.109075312450094","4","8596","4","185.8","1.3527973967479872"
"4","9550","3","373.5","1.1376685622678548","4","9550","4","296.2","1.3343069207630276"
"4","10549","3","153.25","1.2842537123419842","4","10549","4","230.4","1.392761257529971"
"4","11272","3","374.75","1.0349542096547495","4","11272","4","347.6","1.111661046276002"
"4","12769","3","326.75","1.2852366898907868","4","12769","4","287.4","1.3947745454300726"
"4","13238","3","372.6666666666667","1.2909886647160504","4","13238","4","402.6","1.038265627390366"
"4","14098","3","351.25","1.1254482391557776","4","14098","4","393.0","1.0490282866222793"
"4","14338","3","358.0","1.3286491301206347","4","14338","4","275.2","1.3006523256939257"
"4","15718","3","157.0","1.3421517247999437","4","15718","4","369.8","1.0911586553378716"
"4","16714","3","175.0","1.1254096759738252","4","16714","4","310.8","1.1390084090694368"
"4","19040","3","258.25","1.026964542752996","4","19040","4","326.8","1.1756308869300043"
"4","20194","3","337.75","1.1865076413148243","4","20194","4","427.4","1.0655949609081332"
"4","21037","3","226.0","1.2707206573886574","4","21037","4","323.4","1.1516191040391428"
"4","22279","3","430.6666666666667","1.1557062396075923","4","22279","4","292.0","1.1565611537584972"
"4","22610","3","450.25","1.0478991968586573","4","22610","4","298.25","1.018401465494123"
"4","22927","3","443.0","1.0095745947545536","4","22927","4","270.2","1.4100821593335384"
"4","23420","3","453.75","1.01001318593075","4","23420","4","303.0","1.227885412178214"
"4","23984","3","295.5","1.2576226790977414","4","23984","4","355.25","1.183889896014605"
"4","24949","3","303.5","1.0670350167856726","4","24949","4","239.8","1.1216340364636221"
"4","25288","3","303.5","1.137256843471272","4","25288","4","359.0","1.178281211900892"
"5","1267","3","386.5","1.0588071145517395","5","1267","4","300.6","1.0779844540616557"
"5","1552","3","125.25","1.1718385914619405","5","1552","4","212.5","1.4580921632846342"
"5","2191","3","137.25","1.1774215194468984","5","2191","4","288.0","1.329178730497906"
"5","2299","3","383.6666666666667","1.1350163706475167","5","2299","4","334.6","1.1301983928471688"
"5","3620","3","198.0","1.0578206168194566","5","3620","4","339.25","1.0658195741209575"
"5","3700","3","407.25","1.0820111671138941","5","3700","4","303.6","1.054063734204883"
"5","4558","3","218.75","1.1569018914301064","5","4558","4","390.25","1.0952618052717662"
"5","4828","3","237.0","1.13142602996472","5","4828","4","284.75","1.3081304880403584"
"5","5290","3","350.75","1.1985092300609963","5","5290","4","308.75","1.0858767542078842"
"5","7159","3","522.0","1.1595467522905836","5","7159","4","367.2","1.0726311445256107"
"5","7238","3","232.66666666666666","1.2341855999493643","5","7238","4","386.4","1.0274760617918168"
"5","7447","3","291.75","1.0203459684423126","5","7447","4","229.0","1.5547783354774447"
"5","8761","3","145.0","1.2443769681421495","5","8761","4","289.6","1.0359737550415482"
"5","10054","3","325.3333333333333","1.3870722119208656","5","10054","4","257.0","1.4026603222631882"
"5","10447","3","314.6666666666667","1.4184994477801127","5","10447","4","283.75","1.2399490536354318"
"5","10532","3","336.75","1.279329616775021","5","10532","4","355.6","1.150616591525702"
"5","11912","3","293.75","1.0139705572308497","5","11912","4","315.2","1.0189726126499778"
"5","12061","3","349.6666666666667","1.038751138026014","5","12061","4","328.4","1.0120224141880123"
"5","12182","3","297.5","1.1138534213478395","5","12182","4","373.6","1.1533663481424026"
"5","12800","3","457.0","1.095594154657273","5","12800","4","234.4","1.1051324514326306"
"5","13414","3","253.25","1.0035954447162867","5","13414","4","311.0","1.0179705790608793"
"5","13832","3","395.75","1.0787704177277977","5","13832","4","242.75","1.0291923645746883"
"5","14240","3","403.5","1.1113420279695951","5","14240","4","490.5","1.0288441634752188"
"5","14413","3","342.0","1.057393927040961","5","14413","4","255.4","1.4649494871559363"
"5","14467","3","349.0","1.0203590873900623","5","14467","4","309.2","1.1088979904204102"
"5","14476","3","205.0","1.023007196442833","5","14476","4","258.6","1.4631448726968967"
"5","14770","3","462.75","1.0000280676227402","5","14770","4","283.6","1.16710112482138"
"5","14929","3","358.75","1.0124937539360732","5","14929","4","254.2","1.089399847479242"
"5","14977","3","482.5","1.396627486986072","5","14977","4","337.0","1.046708302563252"
"5","15091","3","308.25","1.3368461292646239","5","15091","4","409.25","1.0206444840208384"
"5","15400","3","370.0","1.0297569219175737","5","15400","4","210.8","1.6266969332655268"
"5","15508","3","376.75","1.082307159267895","5","15508","4","169.25","1.1464199089884206"
"5","16430","3","282.5","1.2516182127424411","5","16430","4","399.75","1.0512845935182835"
"5","16837","3","336.0","1.22188477742259","5","16837","4","401.0","1.0055927419925816"
"5","16946","3","330.25","1.2169241016213597","5","16946","4","225.25","1.0536609862011201"
"5","17060","3","404.0","1.0124276778913612","5","17060","4","339.4","1.0719274508442977"
"5","17065","3","295.0","1.4951752979814634","5","17065","4","363.2","1.0106827203759208"
"5","17660","3","410.0","1.0246476641332483","5","17660","4","276.0","1.006274946006668"
"5","18352","3","250.5","1.0820719926565165","5","18352","4","407.6","1.0483676108356272"
"5","18716","3","398.25","1.0451319472043157","5","18716","4","354.0","1.5394910060452283"
"5","19267","3","419.5","1.1392580496109268","5","19267","4","383.0","1.0644899330187414"
"5","24200","3","292.5","1.2927914800140783","5","24200","4","388.8","1.036215286459312"
"5","24662","3","378.0","1.1152919578673373","5","24662","4","295.2","1.015236046766178"
"5","25585","3","465.3333333333333","1.00217331834631","5","25585","4","373.75","1.0493875497261138"
